ParentID,SampleID,FromMachineID,ToMachineID
SBH421608,SBH421608,1008,1021
SBH421608,SBH421608,1021,1022
SBH421608,SBH421608,1022,1021
SBH421608,SBH421608,1021,1023
SBH421608,SBH421608,1023,996
SBH421608,SBH421608_N,996,1019
SBH421608,SBH421608_N,1019,997
SBH421608,SBH421608_N,997,991
SBH421608,SBH421608_N,991,997
SBH421608,SBH421608_N,997,1028
SBH421608,SBH421608_N,1028,998
SBH421608,SBH421608_N,998,997
SBH421608,SBH421608_N,997,1009
SBH421608,SBH421608_N/C,1009,1000
SBH421608,SBH421608_N/C,1000,999
SBH421608,SBH421608_N/C,999,1034
SBH421608,SBH421608_N/C,1034,999
SBH421608,SBH421608_N0/SAL097506,999,1004
SBH421608,SBH421608_N0/SAL097506,1004,999
SBH421608,SBH421608_N0/SAL097506,999,1035
SBH421608,SBH421608_N0/SAL097506,1035,1030
SBH421608,SBH421608_N0/SAL097506,1030,1035
SBH421608,SBH421608_N0/SAL097506,1035,999
SBH421609,SBH421609,-1,1016
SBH421609,SBH421609,1016,1017
SBH421609,SBH421609,1017,1016
SBH421609,SBH421609,1016,1018
SBH421609,SBH421609,1018,995
SBH421609,SBH421609_N,995,1014
SBH421609,SBH421609_N,1014,997
SBH421609,SBH421609_N,997,990
SBH421609,SBH421609_N,990,997
SBH421609,SBH421609_N,997,1028
SBH421609,SBH421609_N,1028,997
SBH421609,SBH421609_N,997,998
SBH421609,SBH421609_N,998,997
SBH421609,SBH421609_N,997,1014
SBH421609,SBH421609_N/C,1014,1000
SBH421609,SBH421609_N/C,1000,999
SBH421609,SBH421609_N/C,999,1034
SBH421609,SBH421609_N/C,1034,999
SBH421609,SBH421609_N0/SAL097513,999,1004
SBH421609,SBH421609_N0/SAL097513,1004,999
SBH421610,SBH421610,-1,1006
SBH421610,SBH421610,1006,1011
SBH421610,SBH421610,1011,1012
SBH421610,SBH421610,1012,1011
SBH421610,SBH421610,1011,1013
SBH421610,SBH421610,1013,994
SBH421610,SBH421610_N,994,1009
SBH421610,SBH421610_N,1009,997
SBH421610,SBH421610_N,997,993
SBH421610,SBH421610_N,993,997
SBH421610,SBH421610_N,997,1028
SBH421610,SBH421610_N,1028,997
SBH421610,SBH421610_N,997,998
SBH421610,SBH421610_N/C,998,1000
SBH421610,SBH421610_N/C,1000,999
SBH421610,SBH421610_N/C,999,1034
SBH421610,SBH421610_N/C,1034,999
SBH421610,SBH421610_N0/SAL097495,999,1004
SBH421611,SBH421611,-1,1006
SBH421611,SBH421611,1006,1011
SBH421611,SBH421611,1011,1012
SBH421611,SBH421611,1012,1011
SBH421611,SBH421611,1011,1013
SBH421611,SBH421611,1013,994
SBH421611,SBH421611_N,994,1009
SBH421611,SBH421611_N,1009,997
SBH421611,SBH421611_N,997,993
SBH421611,SBH421611_N,993,997
SBH421611,SBH421611_N,997,1028
SBH421611,SBH421611_N,1028,997
SBH421611,SBH421611_N,997,998
SBH421611,SBH421611_N/C,998,1000
SBH421611,SBH421611_N/C,1000,999
SBH421611,SBH421611_N/C,999,1034
SBH421611,SBH421611_N/C,1034,999
SBH421611,SBH421611_N0/SAL097571,999,1004
SBH421612,SBH421612,-1,1006
SBH421612,SBH421612,1006,1011
SBH421612,SBH421612,1011,1012
SBH421612,SBH421612,1012,1011
SBH421612,SBH421612,1011,1013
SBH421612,SBH421612,1013,994
SBH421612,SBH421612_N,994,1009
SBH421612,SBH421612_N,1009,997
SBH421612,SBH421612_N,997,992
SBH421612,SBH421612_N,992,997
SBH421612,SBH421612_N,997,1028
SBH421612,SBH421612_N,1028,997
SBH421612,SBH421612_N,997,998
SBH421612,SBH421612_N,998,997
SBH421612,SBH421612_N,997,1019
SBH421612,SBH421612_N/C,1019,1000
SBH421612,SBH421612_N/C,1000,999
SBH421612,SBH421612_N/C,999,1034
SBH421612,SBH421612_N/C,1034,999
SBH421612,SBH421612_N0/SAL097543,999,1004
SBH421612,SBH421612_N0/SAL097543,1004,999
SBH421613,SBH421613,-1,1007
SBH421613,SBH421613,1007,1016
SBH421613,SBH421613,1016,1017
SBH421613,SBH421613,1017,1016
SBH421613,SBH421613,1016,1018
SBH421613,SBH421613,1018,995
SBH421613,SBH421613_N,995,1014
SBH421613,SBH421613_N,1014,997
SBH421613,SBH421613_N,997,992
SBH421613,SBH421613_N,992,997
SBH421613,SBH421613_N,997,1028
SBH421613,SBH421613_N,1028,997
SBH421613,SBH421613_N,997,998
SBH421613,SBH421613_N/C,998,1000
SBH421613,SBH421613_N/C,1000,999
SBH421613,SBH421613_N/C,999,1034
SBH421613,SBH421613_N/C,1034,999
SBH421613,SBH421613_N0/SAL097488,999,1004
SBH421614,SBH421614,-1,1008
SBH421614,SBH421614,1008,1021
SBH421614,SBH421614,1021,1022
SBH421614,SBH421614,1022,1021
SBH421614,SBH421614,1021,1023
SBH421614,SBH421614,1023,996
SBH421614,SBH421614_N,996,1019
SBH421614,SBH421614_N,1019,997
SBH421614,SBH421614_N,997,992
SBH421614,SBH421614_N,992,997
SBH421614,SBH421614_N,997,1028
SBH421614,SBH421614_N,1028,997
SBH421614,SBH421614_N,997,998
SBH421614,SBH421614_N/C,998,1000
SBH421614,SBH421614_N/C,1000,999
SBH421614,SBH421614_N/C,999,1034
SBH421614,SBH421614_N/C,1034,999
SBH421614,SBH421614_N0/SAL097532,999,1004
SBH421615,SBH421615,-1,1006
SBH421615,SBH421615,1006,1011
SBH421615,SBH421615,1011,1012
SBH421615,SBH421615,1012,1011
SBH421615,SBH421615,1011,1013
SBH421615,SBH421615,1013,994
SBH421615,SBH421615_N,994,1009
SBH421615,SBH421615_N,1009,997
SBH421615,SBH421615_N,997,990
SBH421615,SBH421615_N,990,997
SBH421615,SBH421615_N,997,1028
SBH421615,SBH421615_N,1028,997
SBH421615,SBH421615_N,997,998
SBH421615,SBH421615_N,998,997
SBH421615,SBH421615_N,997,1019
SBH421615,SBH421615_N/C,1019,1000
SBH421615,SBH421615_N/C,1000,999
SBH421615,SBH421615_N/C,999,1034
SBH421615,SBH421615_N/C,1034,999
SBH421615,SBH421615_N0/SAL097540,999,1004
SBH421616,SBH421616,-1,1008
SBH421616,SBH421616,1008,1021
SBH421616,SBH421616,1021,1022
SBH421616,SBH421616,1022,1021
SBH421616,SBH421616,1021,1023
SBH421616,SBH421616,1023,996
SBH421616,SBH421616_N,996,1019
SBH421616,SBH421616_N,1019,997
SBH421616,SBH421616_N,997,989
SBH421616,SBH421616_N,989,997
SBH421616,SBH421616_N,997,1028
SBH421616,SBH421616_N,1028,997
SBH421616,SBH421616_N,997,998
SBH421616,SBH421616_N/C,998,1000
SBH421616,SBH421616_N/C,1000,999
SBH421616,SBH421616_N/C,999,1034
SBH421616,SBH421616_N/C,1034,999
SBH421616,SBH421616_N0/SAL097497,999,1004
SBH421617,SBH421617,-1,1007
SBH421617,SBH421617,1007,1016
SBH421617,SBH421617,1016,1017
SBH421617,SBH421617,1017,1016
SBH421617,SBH421617,1016,1018
SBH421617,SBH421617,1018,995
SBH421617,SBH421617_D,995,1015
SBH421617,SBH421617_D,1015,997
SBH421617,SBH421617_D,997,993
SBH421617,SBH421617_D,993,997
SBH421617,SBH421617_D,997,1028
SBH421617,SBH421617_D,1028,997
SBH421617,SBH421617_D,997,998
SBH421617,SBH421617_D,998,997
SBH421617,SBH421617_D,997,1014
SBH421617,SBH421617_D/C,1014,1000
SBH421617,SBH421617_D/C,1000,999
SBH421617,SBH421617_D/C,999,1034
SBH421617,SBH421617_D/C,1034,999
SBH421617,SBH421617_D0/SAL097552,999,1004
SBH421617,SBH421617_D0/SAL097552,1004,999
SBH421617,SBH421617_N,999,1014
SBH421617,SBH421617_N,1014,997
SBH421617,SBH421617_N,997,992
SBH421617,SBH421617_N,992,997
SBH421617,SBH421617_N,997,1028
SBH421617,SBH421617_N,1028,997
SBH421617,SBH421617_N,997,998
SBH421617,SBH421617_N,998,997
SBH421617,SBH421617_N,997,1019
SBH421617,SBH421617_N/C,1019,1000
SBH421617,SBH421617_N/C,1000,999
SBH421617,SBH421617_N/C,999,1034
SBH421617,SBH421617_N/C,1034,999
SBH421617,SBH421617_N0/SAL097553,999,1004
SBH421618,SBH421618,-1,1008
SBH421618,SBH421618,1008,1021
SBH421618,SBH421618,1021,1022
SBH421618,SBH421618,1022,1021
SBH421618,SBH421618,1021,1023
SBH421618,SBH421618,1023,996
SBH421618,SBH421618_N,996,1019
SBH421618,SBH421618_N,1019,997
SBH421618,SBH421618_N,997,992
SBH421618,SBH421618_N,992,997
SBH421618,SBH421618_N,997,1028
SBH421618,SBH421618_N,1028,997
SBH421618,SBH421618_N,997,998
SBH421618,SBH421618_N,998,997
SBH421618,SBH421618_N,997,1019
SBH421618,SBH421618_N/C,1019,1000
SBH421618,SBH421618_N/C,1000,999
SBH421618,SBH421618_N/C,999,1034
SBH421618,SBH421618_N/C,1034,999
SBH421618,SBH421618_N0/SAL097520,999,1004
SBH421618,SBH421618_N0/SAL097520,1004,999
SBH421619,SBH421619,-1,1006
SBH421619,SBH421619,1006,1011
SBH421619,SBH421619,1011,1012
SBH421619,SBH421619,1012,1011
SBH421619,SBH421619,1011,1013
SBH421619,SBH421619,1013,994
SBH421619,SBH421619_N,994,1009
SBH421619,SBH421619_N,1009,997
SBH421619,SBH421619_N,997,990
SBH421619,SBH421619_N,990,997
SBH421619,SBH421619_N,997,1028
SBH421619,SBH421619_N,1028,997
SBH421619,SBH421619_N,997,998
SBH421619,SBH421619_N,998,997
SBH421619,SBH421619_N,997,1014
SBH421619,SBH421619_N/C,1014,1000
SBH421619,SBH421619_N/C,1000,999
SBH421619,SBH421619_N/C,999,1034
SBH421619,SBH421619_N/C,1034,999
SBH421619,SBH421619_N0/SAL097528,999,1004
SBH421619,SBH421619_N0/SAL097528,1004,999
SBH421620,SBH421620,-1,1008
SBH421620,SBH421620,1008,1021
SBH421620,SBH421620,1021,1022
SBH421620,SBH421620,1022,1021
SBH421620,SBH421620,1021,1023
SBH421620,SBH421620,1023,996
SBH421620,SBH421620_N,996,1019
SBH421620,SBH421620_N,1019,997
SBH421620,SBH421620_N,997,993
SBH421620,SBH421620_N,993,997
SBH421620,SBH421620_N,997,998
SBH421620,SBH421620_N/C,998,1000
SBH421620,SBH421620_N/C,1000,999
SBH421620,SBH421620_N/C,999,1034
SBH421620,SBH421620_N/C,1034,999
SBH421620,SBH421620_N0/SAL097468,999,1004
SBH421621,SBH421621,-1,1006
SBH421621,SBH421621,1006,1011
SBH421621,SBH421621,1011,1012
SBH421621,SBH421621,1012,1011
SBH421621,SBH421621,1011,1013
SBH421621,SBH421621,1013,994
SBH421621,SBH421621_N,994,1009
SBH421621,SBH421621_N,1009,997
SBH421621,SBH421621_N,997,992
SBH421621,SBH421621_N,992,997
SBH421621,SBH421621_N,997,1028
SBH421621,SBH421621_N,1028,997
SBH421621,SBH421621_N,997,998
SBH421621,SBH421621_N,998,997
SBH421621,SBH421621_N,997,1014
SBH421621,SBH421621_N/C,1014,1000
SBH421621,SBH421621_N/C,1000,999
SBH421621,SBH421621_N/C,999,1034
SBH421621,SBH421621_N/C,1034,999
SBH421621,SBH421621_N0/SAL097496,999,1004
SBH421622,SBH421622,-1,1006
SBH421622,SBH421622,1006,1011
SBH421622,SBH421622,1011,1012
SBH421622,SBH421622,1012,1011
SBH421622,SBH421622,1011,1013
SBH421622,SBH421622,1013,994
SBH421622,SBH421622_N,994,1009
SBH421622,SBH421622_N,1009,997
SBH421622,SBH421622_N,997,990
SBH421622,SBH421622_N,990,997
SBH421622,SBH421622_N,997,1028
SBH421622,SBH421622_N,1028,997
SBH421622,SBH421622_N,997,998
SBH421622,SBH421622_N/C,998,1000
SBH421622,SBH421622_N/C,1000,999
SBH421622,SBH421622_N/C,999,1034
SBH421622,SBH421622_N/C,1034,999
SBH421622,SBH421622_N0/SAL097476,999,1004
SBH421623,SBH421623,-1,1006
SBH421623,SBH421623,1006,1011
SBH421623,SBH421623,1011,1012
SBH421623,SBH421623,1012,1011
SBH421623,SBH421623,1011,1013
SBH421623,SBH421623,1013,994
SBH421623,SBH421623_N,994,1009
SBH421623,SBH421623_N,1009,997
SBH421623,SBH421623_N,997,991
SBH421623,SBH421623_N,991,997
SBH421623,SBH421623_N,997,998
SBH421623,SBH421623_N/C,998,1000
SBH421623,SBH421623_N/C,1000,999
SBH421623,SBH421623_N/C,999,1034
SBH421623,SBH421623_N/C,1034,999
SBH421623,SBH421623_N0/SAL097436,999,1004
SBH421624,SBH421624,-1,1007
SBH421624,SBH421624,1007,1016
SBH421624,SBH421624,1016,1017
SBH421624,SBH421624,1017,1016
SBH421624,SBH421624,1016,1018
SBH421624,SBH421624,1018,995
SBH421624,SBH421624_N,995,1014
SBH421624,SBH421624_N,1014,997
SBH421624,SBH421624_N,997,993
SBH421624,SBH421624_N,993,997
SBH421624,SBH421624_N,997,1028
SBH421624,SBH421624_N,1028,997
SBH421624,SBH421624_N,997,998
SBH421624,SBH421624_N/C,998,1000
SBH421624,SBH421624_N/C,1000,999
SBH421624,SBH421624_N/C,999,1034
SBH421624,SBH421624_N/C,1034,999
SBH421624,SBH421624_N0/SAL097569,999,1004
SBH421624,SBH421624_N0/SAL097569,1004,999
SBH421625,SBH421625,-1,1008
SBH421625,SBH421625,1008,1021
SBH421625,SBH421625,1021,1022
SBH421625,SBH421625,1022,1021
SBH421625,SBH421625,1021,1023
SBH421625,SBH421625,1023,996
SBH421625,SBH421625_N,996,1019
SBH421625,SBH421625_N,1019,997
SBH421625,SBH421625_N,997,992
SBH421625,SBH421625_N,992,997
SBH421625,SBH421625_N,997,1028
SBH421625,SBH421625_N,1028,997
SBH421625,SBH421625_N,997,998
SBH421625,SBH421625_N/C,998,1000
SBH421625,SBH421625_N/C,1000,999
SBH421625,SBH421625_N/C,999,1034
SBH421625,SBH421625_N/C,1034,999
SBH421625,SBH421625_N0/SAL097441,999,1004
SBH421626,SBH421626,-1,1006
SBH421626,SBH421626,1006,1011
SBH421626,SBH421626,1011,1012
SBH421626,SBH421626,1012,1011
SBH421626,SBH421626,1011,1013
SBH421626,SBH421626,1013,994
SBH421626,SBH421626_N,994,1009
SBH421626,SBH421626_N,1009,997
SBH421626,SBH421626_N,997,992
SBH421626,SBH421626_N,992,997
SBH421626,SBH421626_N,997,1028
SBH421626,SBH421626_N,1028,997
SBH421626,SBH421626_N,997,998
SBH421626,SBH421626_N/C,998,1000
SBH421626,SBH421626_N/C,1000,999
SBH421626,SBH421626_N/C,999,1034
SBH421626,SBH421626_N/C,1034,999
SBH421626,SBH421626_N0/SAL097467,999,1004
SBH421627,SBH421627,-1,1007
SBH421627,SBH421627,1007,1016
SBH421627,SBH421627,1016,1017
SBH421627,SBH421627,1017,1016
SBH421627,SBH421627,1016,1018
SBH421627,SBH421627,1018,995
SBH421627,SBH421627_N,995,1014
SBH421627,SBH421627_N,1014,997
SBH421627,SBH421627_N,997,993
SBH421627,SBH421627_N,993,997
SBH421627,SBH421627_N,997,1028
SBH421627,SBH421627_N,1028,997
SBH421627,SBH421627_N,997,998
SBH421627,SBH421627_N,998,997
SBH421627,SBH421627_N,997,1019
SBH421627,SBH421627_N/C,1019,1000
SBH421627,SBH421627_N/C,1000,999
SBH421627,SBH421627_N/C,999,1034
SBH421627,SBH421627_N/C,1034,999
SBH421627,SBH421627_N0/SAL097556,999,1004
SBH421628,SBH421628,-1,1006
SBH421628,SBH421628,1006,1011
SBH421628,SBH421628,1011,1012
SBH421628,SBH421628,1012,1011
SBH421628,SBH421628,1011,1013
SBH421628,SBH421628,1013,994
SBH421628,SBH421628_N,994,1009
SBH421628,SBH421628_N,1009,997
SBH421628,SBH421628_N,997,990
SBH421628,SBH421628_N,990,997
SBH421628,SBH421628_N,997,1028
SBH421628,SBH421628_N,1028,997
SBH421628,SBH421628_N,997,998
SBH421628,SBH421628_N,998,997
SBH421628,SBH421628_N,997,1019
SBH421628,SBH421628_N/C,1019,1000
SBH421628,SBH421628_N/C,1000,999
SBH421628,SBH421628_N/C,999,1034
SBH421628,SBH421628_N/C,1034,999
SBH421628,SBH421628_N0/SAL097508,999,1004
SBH421629,SBH421629,-1,1006
SBH421629,SBH421629,1006,1011
SBH421629,SBH421629,1011,1012
SBH421629,SBH421629,1012,1011
SBH421629,SBH421629,1011,1013
SBH421629,SBH421629,1013,994
SBH421629,SBH421629_N,994,1009
SBH421629,SBH421629_N,1009,997
SBH421629,SBH421629_N,997,993
SBH421629,SBH421629_N,993,997
SBH421629,SBH421629_N,997,1028
SBH421629,SBH421629_N,1028,997
SBH421629,SBH421629_N,997,998
SBH421629,SBH421629_N,998,997
SBH421629,SBH421629_N,997,1014
SBH421629,SBH421629_N/C,1014,1000
SBH421629,SBH421629_N/C,1000,999
SBH421629,SBH421629_N/C,999,1034
SBH421629,SBH421629_N/C,1034,999
SBH421629,SBH421629_N0/SAL097561,999,1004
SBH421630,SBH421630,-1,1006
SBH421630,SBH421630,1006,1011
SBH421630,SBH421630,1011,1012
SBH421630,SBH421630,1012,1011
SBH421630,SBH421630,1011,1013
SBH421630,SBH421630,1013,994
SBH421630,SBH421630_N,994,1009
SBH421630,SBH421630_N,1009,997
SBH421630,SBH421630_N,997,989
SBH421630,SBH421630_N,989,997
SBH421630,SBH421630_N,997,1028
SBH421630,SBH421630_N,1028,997
SBH421630,SBH421630_N,997,998
SBH421630,SBH421630_N,998,997
SBH421630,SBH421630_N,997,1019
SBH421630,SBH421630_N/C,1019,1000
SBH421630,SBH421630_N/C,1000,999
SBH421630,SBH421630_N/C,999,1034
SBH421630,SBH421630_N/C,1034,999
SBH421630,SBH421630_N0/SAL097550,999,1004
SBH421631,SBH421631,-1,1008
SBH421631,SBH421631,1008,1021
SBH421631,SBH421631,1021,1022
SBH421631,SBH421631,1022,1021
SBH421631,SBH421631,1021,1023
SBH421631,SBH421631,1023,996
SBH421631,SBH421631_N,996,1019
SBH421631,SBH421631_N,1019,997
SBH421631,SBH421631_N,997,992
SBH421631,SBH421631_N,992,997
SBH421631,SBH421631_N,997,1028
SBH421631,SBH421631_N,1028,997
SBH421631,SBH421631_N,997,998
SBH421631,SBH421631_N/C,998,1000
SBH421631,SBH421631_N/C,1000,999
SBH421631,SBH421631_N/C,999,1034
SBH421631,SBH421631_N/C,1034,999
SBH421631,SBH421631_N0/SAL097573,999,1004
SBH421631,SBH421631_N0/SAL097573,1004,999
SBH421632,SBH421632,-1,1007
SBH421632,SBH421632,1007,1016
SBH421632,SBH421632,1016,1017
SBH421632,SBH421632,1017,1016
SBH421632,SBH421632,1016,1018
SBH421632,SBH421632,1018,995
SBH421632,SBH421632_N,995,1014
SBH421632,SBH421632_N,1014,997
SBH421632,SBH421632_N,997,989
SBH421632,SBH421632_N,989,997
SBH421632,SBH421632_N,997,1028
SBH421632,SBH421632_N,1028,997
SBH421632,SBH421632_N,997,998
SBH421632,SBH421632_N,998,997
SBH421632,SBH421632_N,997,1014
SBH421632,SBH421632_N/C,1014,1000
SBH421632,SBH421632_N/C,1000,999
SBH421632,SBH421632_N/C,999,1034
SBH421632,SBH421632_N/C,1034,999
SBH421632,SBH421632_N0/SAL097510,999,1004
SBH421632,SBH421632_N0/SAL097510,1004,999
SBH421633,SBH421633,-1,1006
SBH421633,SBH421633,1006,1011
SBH421633,SBH421633,1011,1012
SBH421633,SBH421633,1012,1011
SBH421633,SBH421633,1011,1013
SBH421633,SBH421633,1013,994
SBH421633,SBH421633_N,994,1009
SBH421633,SBH421633_N,1009,997
SBH421633,SBH421633_N,997,992
SBH421633,SBH421633_N,992,997
SBH421633,SBH421633_N,997,1028
SBH421633,SBH421633_N,1028,997
SBH421633,SBH421633_N,997,998
SBH421633,SBH421633_N,998,997
SBH421633,SBH421633_N,997,1019
SBH421633,SBH421633_N/C,1019,1000
SBH421633,SBH421633_N/C,1000,999
SBH421633,SBH421633_N/C,999,1034
SBH421633,SBH421633_N/C,1034,999
SBH421633,SBH421633_N0/SAL097534,999,1004
SBH421633,SBH421633_N0/SAL097534,1004,999
SBH421634,SBH421634,-1,1006
SBH421634,SBH421634,1006,1011
SBH421634,SBH421634,1011,1012
SBH421634,SBH421634,1012,1011
SBH421634,SBH421634,1011,1013
SBH421634,SBH421634,1013,994
SBH421634,SBH421634_N,994,1009
SBH421634,SBH421634_N,1009,997
SBH421634,SBH421634_N,997,993
SBH421634,SBH421634_N,993,997
SBH421634,SBH421634_N,997,1028
SBH421634,SBH421634_N,1028,997
SBH421634,SBH421634_N,997,998
SBH421634,SBH421634_N/C,998,1000
SBH421634,SBH421634_N/C,1000,999
SBH421634,SBH421634_N/C,999,1034
SBH421634,SBH421634_N/C,1034,999
SBH421634,SBH421634_N0/SAL097479,999,1004
SBH421635,SBH421635,-1,1006
SBH421635,SBH421635,1006,1011
SBH421635,SBH421635,1011,1012
SBH421635,SBH421635,1012,1011
SBH421635,SBH421635,1011,1013
SBH421635,SBH421635,1013,994
SBH421635,SBH421635_N,994,1009
SBH421635,SBH421635_N,1009,997
SBH421635,SBH421635_N,997,991
SBH421635,SBH421635_N,991,997
SBH421635,SBH421635_N,997,1028
SBH421635,SBH421635_N,1028,997
SBH421635,SBH421635_N,997,998
SBH421635,SBH421635_N,998,997
SBH421635,SBH421635_N,997,1014
SBH421635,SBH421635_N/C,1014,1000
SBH421635,SBH421635_N/C,1000,999
SBH421635,SBH421635_N/C,999,1034
SBH421635,SBH421635_N/C,1034,999
SBH421635,SBH421635_N0/SAL097519,999,1004
SBH421636,SBH421636,-1,1007
SBH421636,SBH421636,1007,1016
SBH421636,SBH421636,1016,1017
SBH421636,SBH421636,1017,1016
SBH421636,SBH421636,1016,1018
SBH421636,SBH421636,1018,995
SBH421636,SBH421636_N,995,1014
SBH421636,SBH421636_N,1014,997
SBH421636,SBH421636_N,997,993
SBH421636,SBH421636_N,993,997
SBH421636,SBH421636_N,997,1028
SBH421636,SBH421636_N,1028,997
SBH421636,SBH421636_N,997,998
SBH421636,SBH421636_N,998,997
SBH421636,SBH421636_N,997,1009
SBH421636,SBH421636_N/C,1009,1000
SBH421636,SBH421636_N/C,1000,999
SBH421636,SBH421636_N/C,999,1034
SBH421636,SBH421636_N/C,1034,999
SBH421636,SBH421636_N0/SAL097524,999,1004
SBH421636,SBH421636_N0/SAL097524,1004,999
SBH421637,SBH421637,-1,1006
SBH421637,SBH421637,1006,1011
SBH421637,SBH421637,1011,1012
SBH421637,SBH421637,1012,1011
SBH421637,SBH421637,1011,1013
SBH421637,SBH421637,1013,994
SBH421637,SBH421637_N,994,1009
SBH421637,SBH421637_N,1009,997
SBH421637,SBH421637_N,997,992
SBH421637,SBH421637_N,992,997
SBH421637,SBH421637_N,997,1028
SBH421637,SBH421637_N,1028,997
SBH421637,SBH421637_N,997,998
SBH421637,SBH421637_N,998,997
SBH421637,SBH421637_N,997,1009
SBH421637,SBH421637_N/C,1009,1000
SBH421637,SBH421637_N/C,1000,999
SBH421637,SBH421637_N/C,999,1034
SBH421637,SBH421637_N/C,1034,999
SBH421637,SBH421637_N0/SAL097481,999,1004
SBH421638,SBH421638,-1,1007
SBH421638,SBH421638,1007,1016
SBH421638,SBH421638,1016,1017
SBH421638,SBH421638,1017,1016
SBH421638,SBH421638,1016,1018
SBH421638,SBH421638,1018,995
SBH421638,SBH421638_N,995,1014
SBH421638,SBH421638_N,1014,997
SBH421638,SBH421638_N,997,992
SBH421638,SBH421638_N,992,997
SBH421638,SBH421638_N,997,1028
SBH421638,SBH421638_N,1028,997
SBH421638,SBH421638_N,997,998
SBH421638,SBH421638_N,998,997
SBH421638,SBH421638_N,997,1014
SBH421638,SBH421638_N/C,1014,1000
SBH421638,SBH421638_N/C,1000,999
SBH421638,SBH421638_N/C,999,1034
SBH421638,SBH421638_N/C,1034,999
SBH421638,SBH421638_N0/SAL097492,999,1004
SBH421639,SBH421639,-1,1006
SBH421639,SBH421639,1006,1011
SBH421639,SBH421639,1011,1012
SBH421639,SBH421639,1012,1011
SBH421639,SBH421639,1011,1013
SBH421639,SBH421639,1013,994
SBH421639,SBH421639_N,994,1009
SBH421639,SBH421639_N,1009,997
SBH421639,SBH421639_N,997,991
SBH421639,SBH421639_N,991,997
SBH421639,SBH421639_N,997,1028
SBH421639,SBH421639_N,1028,997
SBH421639,SBH421639_N,997,998
SBH421639,SBH421639_N/C,998,1000
SBH421639,SBH421639_N/C,1000,999
SBH421639,SBH421639_N/C,999,1034
SBH421639,SBH421639_N/C,1034,999
SBH421639,SBH421639_N0/SAL097487,999,1004
SBH421640,SBH421640,-1,1006
SBH421640,SBH421640,1006,1011
SBH421640,SBH421640,1011,1012
SBH421640,SBH421640,1012,1011
SBH421640,SBH421640,1011,1013
SBH421640,SBH421640,1013,994
SBH421640,SBH421640_N,994,1009
SBH421640,SBH421640_N,1009,997
SBH421640,SBH421640_N,997,992
SBH421640,SBH421640_N,992,997
SBH421640,SBH421640_N,997,1028
SBH421640,SBH421640_N,1028,997
SBH421640,SBH421640_N,997,998
SBH421640,SBH421640_N,998,997
SBH421640,SBH421640_N,997,1014
SBH421640,SBH421640_N/C,1014,1000
SBH421640,SBH421640_N/C,1000,999
SBH421640,SBH421640_N/C,999,1034
SBH421640,SBH421640_N/C,1034,999
SBH421640,SBH421640_N0/SAL097522,999,1004
SBH421640,SBH421640_N0/SAL097522,1004,999
SBH421641,SBH421641,-1,1007
SBH421641,SBH421641,1007,1016
SBH421641,SBH421641,1016,1017
SBH421641,SBH421641,1017,1016
SBH421641,SBH421641,1016,1018
SBH421641,SBH421641,1018,995
SBH421641,SBH421641_N,995,1014
SBH421641,SBH421641_N,1014,997
SBH421641,SBH421641_N,997,992
SBH421641,SBH421641_N,992,997
SBH421641,SBH421641_N,997,1028
SBH421641,SBH421641_N,1028,997
SBH421641,SBH421641_N,997,998
SBH421641,SBH421641_N,998,997
SBH421641,SBH421641_N,997,1009
SBH421641,SBH421641_N/C,1009,1000
SBH421641,SBH421641_N/C,1000,999
SBH421641,SBH421641_N/C,999,1034
SBH421641,SBH421641_N/C,1034,999
SBH421641,SBH421641_N0/SAL097541,999,1004
SBH421641,SBH421641_N0/SAL097541,1004,999
SBH421642,SBH421642,-1,1008
SBH421642,SBH421642,1008,1021
SBH421642,SBH421642,1021,1022
SBH421642,SBH421642,1022,1021
SBH421642,SBH421642,1021,1023
SBH421642,SBH421642,1023,996
SBH421642,SBH421642_N,996,1019
SBH421642,SBH421642_N,1019,997
SBH421642,SBH421642_N,997,990
SBH421642,SBH421642_N,990,997
SBH421642,SBH421642_N,997,998
SBH421642,SBH421642_N/C,998,1000
SBH421642,SBH421642_N/C,1000,999
SBH421642,SBH421642_N/C,999,1034
SBH421642,SBH421642_N/C,1034,999
SBH421642,SBH421642_N0/SAL097484,999,1004
SBH421643,SBH421643,-1,1006
SBH421643,SBH421643,1006,1011
SBH421643,SBH421643,1011,1012
SBH421643,SBH421643,1012,1011
SBH421643,SBH421643,1011,1013
SBH421643,SBH421643,1013,994
SBH421643,SBH421643_N,994,1009
SBH421643,SBH421643_N,1009,997
SBH421643,SBH421643_N,997,991
SBH421643,SBH421643_N,991,997
SBH421643,SBH421643_N,997,1028
SBH421643,SBH421643_N,1028,997
SBH421643,SBH421643_N,997,998
SBH421643,SBH421643_N/C,998,1000
